"State","District","Year","Arecanut - Area (Hectare)","Arecanut - Production (Tonnes)","Arecanut - Yield (Tonne/Hectare)","Coconut - Area (Hectare)","Coconut - Production (Nuts)","Coconut - Yield (Nuts/Hectare)","Coriander - Area (Hectare)","Coriander - Production (Tonnes)","Coriander - Yield (Tonne/Hectare)","Dry chillies - Area (Hectare)","Dry chillies - Production (Tonnes)","Dry chillies - Yield (Tonne/Hectare)","Garlic - Area (Hectare)","Garlic - Production (Tonnes)","Garlic - Yield (Tonne/Hectare)","Turmeric - Area (Hectare)","Turmeric - Production (Tonnes)","Turmeric - Yield (Tonne/Hectare)","Banana - Area (Hectare)","Banana - Production (Tonnes)","Banana - Yield (Tonne/Hectare)","Onion - Area (Hectare)","Onion - Production (Tonnes)","Onion - Yield (Tonne/Hectare)","Sugarcane - Area (Hectare)","Sugarcane - Production (Tonnes)","Sugarcane - Yield (Tonne/Hectare)","Sweet potato - Area (Hectare)","Sweet potato - Production (Tonnes)","Sweet potato - Yield (Tonne/Hectare)","Sannhamp - Area (Hectare)","Sannhamp - Production (Tonnes)","Sannhamp - Yield (Tonne/Hectare)","Arcanut (Processed) - Area (Hectare)","Arcanut (Processed) - Production (Tonnes)","Arcanut (Processed) - Yield (Tonne/Hectare)","Atcanut (Raw) - Area (Hectare)","Atcanut (Raw) - Production (Tonnes)","Atcanut (Raw) - Yield (Tonne/Hectare)","Brinjal - Area (Hectare)","Brinjal - Production (Tonnes)","Brinjal - Yield (Tonne/Hectare)","Citrus Fruit - Area (Hectare)","Citrus Fruit - Production (Tonnes)","Citrus Fruit - Yield (Tonne/Hectare)","Grapes - Area (Hectare)","Grapes - Production (Tonnes)","Grapes - Yield (Tonne/Hectare)","Mango - Area (Hectare)","Mango - Production (Tonnes)","Mango - Yield (Tonne/Hectare)","Other Fresh Fruits - Area (Hectare)","Other Fresh Fruits - Production (Tonnes)","Other Fresh Fruits - Yield (Tonne/Hectare)","Papaya - Area (Hectare)","Papaya - Production (Tonnes)","Papaya - Yield (Tonne/Hectare)","Pome Fruit - Area (Hectare)","Pome Fruit - Production (Tonnes)","Pome Fruit - Yield (Tonne/Hectare)","Tomato - Area (Hectare)","Tomato - Production (Tonnes)","Tomato - Yield (Tonne/Hectare)","Cotton(lint) - Area (Hectare)","Cotton(lint) - Production (Bales)","Cotton(lint) - Yield (Bales/Hectare)","Mesta - Area (Hectare)","Mesta - Production (Bales)","Mesta - Yield (Bales/Hectare)","Cashewnut - Area (Hectare)","Cashewnut - Production (Tonnes)","Cashewnut - Yield (Tonne/Hectare)","Tobacco - Area (Hectare)","Tobacco - Production (Tonnes)","Tobacco - Yield (Tonne/Hectare)","Black pepper - Area (Hectare)","Black pepper - Production (Tonnes)","Black pepper - Yield (Tonne/Hectare)","Ginger - Area (Hectare)","Ginger - Production (Tonnes)","Ginger - Yield (Tonne/Hectare)","Tapioca - Area (Hectare)","Tapioca - Production (Tonnes)","Tapioca - Yield (Tonne/Hectare)","Cardamom - Area (Hectare)","Cardamom - Production (Tonnes)","Cardamom - Yield (Tonne/Hectare)","Dry Ginger - Area (Hectare)","Dry Ginger - Production (Tonnes)","Dry Ginger - Yield (Tonne/Hectare)","Potato - Area (Hectare)","Potato - Production (Tonnes)","Potato - Yield (Tonne/Hectare)","Peas & beans (Pulses) - Area (Hectare)","Peas & beans (Pulses) - Production (Tonnes)","Peas & beans (Pulses) - Yield (Tonne/Hectare)","Cashewnut Processed - Area (Hectare)","Cashewnut Processed - Production (Tonnes)","Cashewnut Processed - Yield (Tonne/Hectare)","Cashewnut Raw - Area (Hectare)","Cashewnut Raw - Production (Tonnes)","Cashewnut Raw - Yield (Tonne/Hectare)"
"Karnataka","Bellary","2022 - 2023","134","806","6.01","95","1278415","13457","80","56","0.7","","","","","","","1","6","6","","","","","","","1104","99401","90.04","","","","","","","134","161","1.2","","","","","","","","","","","","","","","","","","","","","1","0","0","","","","4","3","0.75","","","","1","0.4","0.4","","","","","","","","","","","","","","",""
"Karnataka","Bengaluru urban","2015 - 2016","222","2176","9.8","1495","12502000","8362.54","105","45","0.43","","","","","","","","","","","","","","","","6","95","15.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","8.4","0.76","14","523","37.36","","","","","","","","",""
"Karnataka","Bengaluru urban","2016 - 2017","264","2682","10.16","1132","8850000","7818.02","","","","","","","","","","1","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1.2","0.6","4","101","25.25","","","","","","","","",""
"Karnataka","Bengaluru urban","2017 - 2018","297","3221","10.85","1162","9188000","7907.06","4","1","0.25","","","","","","","3","19","6.33","","","","","","","2","188","94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.7","0.7","6","155","25.83","","","","","","","","",""
"Karnataka","Bengaluru urban","2018 - 2019","401","3580","8.93","1908","13513000","7082.29","153","137","0.9","","","","3","20","6.67","2","12","6","","","","","","","30","2565","85.5","3","44","14.67","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","1.25","1","1","1","","","","","","","11","169.3","15.39","4","53","13.25","","","","","","","","",""
"Karnataka","Bengaluru urban","2019 - 2020","651","7036","10.81","2850","23492000","8242.81","","","","","","","1","5","5","3","19","6.33","","","","","","","47","3926","83.53","22","424","19.27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","4","6","1.5","7","6","0.86","","","","8","3.1","0.39","48","502","10.46","7","89","12.71","1","","0","","","","","",""
"Karnataka","Bengaluru urban","2020 - 2021","834","9393","11.26","2919","23244","7.96","","","","","","","1","5","5","5","32","6.4","","","","","","","30","2880","96","2","40","20","","","","834","1878","2.25","","","","","","","","","","","","","","","","","","","","","7","9","1.29","2","2","1","","","","2","0.9","0.45","83","970.5","11.69","5","64","12.8","","","","83","208.7","2.51","","",""
"Karnataka","Bengaluru urban","2021 - 2022","836","9348","11.18","2736","23662000","8648.39","2","1","0.5","","","","1","6","6","1","6","6","","","","","","","29","2822","97.31","2","35","17.5","","","","836","1870","2.24","","","","","","","","","","","","","","","","","","","","","13","18","1.38","","","","","","","8","4.3","0.54","41","516.8","12.6","4","51","12.75","1","0.19","0.19","41","111.1","2.71","","",""
"Karnataka","Bengaluru urban","2022 - 2023","901","6439","7.15","2742","26590768","9697.58","","","","","","","1","8","8","3","18","6","","","","","","","26","2381","91.58","","","","","","","901","1288","1.43","","","","","","","","","","","","","","","","","","","","","3","59","19.67","3","2","0.67","","","","5","34.35","6.87","22","347.8","15.81","","","","","","","22","74.8","3.4","","",""
"Karnataka","Bidar","2015 - 2016","","","","8","67000","8375","","","","","","","43","58","1.35","35","68","1.94","","","","","","","19418","848567","43.7","","","","18","4","0.22","","","","","","","","","","","","","","","","","","","","","","","45","60","1.33","21","14","0.67","","","","2","1.5","0.75","779","12509","16.06","","","","","","","","",""
"Karnataka","Bidar","2016 - 2017","","","","","","","1","","0","","","","21","17","0.81","42","249","5.93","","","","","","","17712","959105","54.15","","","","6","1","0.17","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","16","9","0.56","","","","","","","1690","30819","18.24","","","","","","","","",""
"Karnataka","Bidar","2017 - 2018","","","","8","63000","7875","","","","","","","15","13","0.87","71","451","6.35","","","","","","","15523","1150254","74.1","","","","313","78","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510","13173","25.83","","","","","","","","",""
"Karnataka","Bidar","2018 - 2019","","","","68","482000","7088.24","17","15","0.88","","","","79","524","6.63","323","1869","5.79","","","","","","","13037","730724","56.05","1","15","15","10","2","0.2","","","","","","","","","","","","","","","","","","","","","","","","6","9","1.5","142","171","1.2","2","2","1","","","","","","","1731","26641","15.39","6","80","13.33","","","","","","","","",""
"Karnataka","Bidar","2019 - 2020","","","","41","338000","8243.9","","","","","","","3","15","5","202","1292","6.4","","","","","","","11318","313829","27.73","7","135","19.29","92","55","0.6","","","","","","","","","","","","","","","","","","","","","","","","10","","0","59","84","1.42","","","","","","","","","","1360","18907.5","13.9","28","356","12.71","3","","0","","","","","",""
"Karnataka","Bidar","2020 - 2021","","","","18","143","7.94","17","9","0.53","","","","139","735","5.29","355","2265","6.38","","","","","","","8452","473312","56","2","40","20","","","","","","","","","","","","","","","","","","","","","","","","","","19","0","0","36","46","1.28","3","2","0.67","","","","7","3.3","0.47","2616","36493.2","13.95","54","693","12.83","","","","2616","7848","3","","",""
"Karnataka","Bidar","2021 - 2022","","","","10","85000","8500","34","19","0.56","","","","100","529","5.29","312","1767","5.66","","","","","","","15621","1374664","88","2","35","17.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","67","1.43","3","2","0.67","","","","3","1.6","0.53","1769","24758.4","14","20","254","12.7","","","","1769","5324.4","3.01","","",""
"Karnataka","Bidar","2022 - 2023","","","","6","65813","10968.83","54","32","0.59","","","","74","588","7.95","135","825","6.11","","","","","","","13678","1107907","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","0","0","32","259","8.09","","","","","","","","","","538","6187.23","11.5","","","","","","","538","1330.5","2.47","","",""
"Karnataka","Bijapur","2015 - 2016","","","","374","3128000","8363.64","151","65","0.43","","","","581","1745","3","53","270","5.09","","","","","","","43846","2207646","50.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Karnataka","Bijapur","2016 - 2017","","","","366","2861000","7816.94","","","","","","","415","1108","2.67","24","142","5.92","","","","","","","35226","2409458","68.4","4","48","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","37","1.16","","","","","","","","","","","","","","","","","",""
"Karnataka","Bijapur","2017 - 2018","","","","393","3108000","7908.4","","","","","","","370","947","2.56","11","70","6.36","","","","","","","20777","1835648","88.35","61","792","12.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Karnataka","Bijapur","2018 - 2019","3","27","9","80","567000","7087.5","123","110","0.89","","","","294","1479","5.03","172","995","5.78","","","","","","","53010","4280558","80.75","11","160","14.55","44","11","0.25","","","","","","","","","","","","","","","","","","","","","","","","","5","7","1.4","","","","2","2","1","","","","","","","6","92.3","15.38","","","","","","","","",""
"Karnataka","Bijapur","2019 - 2020","3","32","10.67","103","849000","8242.72","99","49","0.49","","","","72","369","5.13","157","1004","6.39","","","","","","","35538","2470752","69.52","2","39","19.5","23","14","0.61","","","","","","","","","","","","","","","","","","","","","","","","","3","","0","","","","4","3","0.75","","","","","","","13","136","10.46","2","25","12.5","","","","","",""
"Karnataka","Bijapur","2020 - 2021","7","79","11.29","86","685","7.97","","","","","","","800","4230","5.29","189","1206","6.38","","","","","","","38920","3074680","79","3","60","20","","","","7","16","2.29","","","","","","","","","","","","","","","","","","","","","1","1","1","9","7","0.78","","","","","","","131","1531.8","11.69","17","218","12.82","","","","131","329.5","2.52","","",""
"Karnataka","Bijapur","2021 - 2022","","","","83","720000","8674.7","3","2","0.67","","","","631","3207","5.08","168","950","5.65","","","","","","","78033","7881283","101","4","71","17.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","0.67","","","","","","","73","910.5","12.47","4","51","12.75","","","","73","195.8","2.68","","",""
"Karnataka","Bijapur","2022 - 2023","1","7","7","49","675083","13777.2","3","2","0.67","","","","346","2411","6.97","98","598","6.1","","","","","","","90344","8402014","93","1","12","12","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","7","0.7","94","36.6","0.39","","","","","","","26","64.01","2.46","","","","","","","26","13.8","0.53","","",""
"Karnataka","Chamarajanagar","2015 - 2016","301","2950","9.8","9130","76350000","8362.54","586","266","0.45","","","","123","166","1.35","7092","37765","5.33","","","","","","","2899","256127","88.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","21","0.66","","","","141","107.9","0.77","85","3173","37.33","42","314","7.48","15","1","0.07","","","","","","","","",""
"Karnataka","Chamarajanagar","2016 - 2017","347","3525","10.16","7357","57517000","7818","24","10","0.42","","","","98","141","1.44","6881","29554","4.3","","","","","","","1875","130031","69.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","16","0.57","11","8","0.73","","","","141","85.4","0.61","95","2402","25.28","","","","27","3","0.11","","","","","","","","",""
"Karnataka","Chamarajanagar","2017 - 2018","351","3807","10.85","7409","58584000","7907.14","175","65","0.37","","","","120","167","1.39","6466","47299","7.32","","","","","","","6788","748038","110.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","21","0.75","12","11","0.92","","","","142","93.2","0.66","174","4494","25.83","36","301","8.36","27","3","0.11","","","","","","","","",""
"Karnataka","Chamarajanagar","2018 - 2019","703","6277","8.93","10554","74748000","7082.43","117","155","1.32","","","","111","609","5.49","9587","56122","5.85","","","","","","","7035","688375","97.85","23","334","14.52","54","13","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","67","55","0.82","","","","37","23.5","0.64","104","1600.6","15.39","98","1302","13.29","3","0.3","0.1","","","","","",""
"Karnataka","Chamarajanagar","2019 - 2020","793","8571","10.81","12569","103603000","8242.74","","","","","","","177","907","5.12","7440","47832","6.43","","","","","","","6620","561079","84.76","8","154","19.25","512","304","0.59","","","","","","","","","","","","","","","","","","","","","","","","","","","6","9","1.5","213","185","0.87","","","","34","13.3","0.39","96","1004.1","10.46","70","911","13.01","1","","0","","","","","",""
"Karnataka","Chamarajanagar","2020 - 2021","1083","12197","11.26","12571","148388","11.8","57","31","0.54","","","","274","1418","5.18","7688","41761","5.43","","","","","","","6844","718620","105","6","120","20","","","","1083","2439","2.25","","","","","","","","","","","","","","","","","","","","","4","5","1.25","104","86","0.83","","","","28","13.2","0.47","342","3999","11.69","39","492","12.62","2","0.35","0.17","342","860.1","2.51","","",""
"Karnataka","Chamarajanagar","2021 - 2022","992","11091","11.18","9667","112646000","11652.63","6","3","0.5","","","","862","5462","6.34","8019","38830","4.84","","","","","","","10266","965049","94","","","","","","","992","2219","2.24","","","","","","","","","","","","","","","","","","","","","3","4","1.33","142","113","0.8","","","","29","16.1","0.56","292","3666.6","12.56","26","345","13.27","6","1","0.17","292","788.5","2.7","","",""
"Karnataka","Chamarajanagar","2022 - 2023","1332","8324","6.25","11831","130140892","10999.99","23","11","0.48","","","","436","3489","8","9331","56164","6.02","","","","","","","10217","715224","70","","","","","","","1332","1665","1.25","","","","","","","","","","","","","","","","","","","","","3","18","6","28","21","0.75","","","","31","6.9","0.22","240","2401.01","10","7","82","11.71","3","0.18","0.06","240","516.5","2.15","","",""
"Karnataka","Chikballapur","2015 - 2016","182","1784","9.8","2100","17561000","8362.38","131","56","0.43","","","","69","93","1.35","","","","","","","","","","","","","10","159","15.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2407","3107","1.29","","","","","","","","","","17","635","37.35","","","","","","","","",""
"Karnataka","Chikballapur","2016 - 2017","108","1097","10.16","1759","13752000","7818.08","206","135","0.66","","","","45","37","0.82","","","","","","","","","","","","","12","144","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2299","2661","1.16","","","","","","","","","","10","253","25.3","","","","","","","","",""
"Karnataka","Chikballapur","2017 - 2018","110","1193","10.85","1700","13442000","7907.06","253","91","0.36","","","","51","45","0.88","","","","","","","","","","","","","14","182","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2399","3206","1.34","","","","","","","","","","37","956","25.84","","","","","","","","",""
"Karnataka","Chikballapur","2018 - 2019","422","3768","8.93","591","4186000","7082.91","168","165","0.98","","","","2","13","6.5","2","12","6","","","","","","","132","11286","85.5","3","44","14.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","1038","1.04","2","2","1","","","","","","","16","246.2","15.39","2","27","13.5","","","","","","","","",""
"Karnataka","Chikballapur","2019 - 2020","413","4464","10.81","549","4525000","8242.26","","","","","","","2","10","5","1","6","6","","","","","","","43","3602","83.77","1","19","19","7","4","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284","1525","1.19","6","5","0.83","","","","","","","36","376.5","10.46","","","","","","","","",""
"Karnataka","Chikballapur","2020 - 2021","469","5282","11.26","503","4005","7.96","52","28","0.54","","","","13","69","5.31","8","51","6.38","","","","","","","53","5088","96","2","40","20","","","","469","1056","2.25","","","","","","","","","","","","","","","","","","","","","","","","1561","2363","1.51","5","4","0.8","","","","12","5.7","0.48","222","2595.8","11.69","","","","1","0.17","0.17","222","558.3","2.51","","",""
"Karnataka","Chikballapur","2021 - 2022","618","6915","11.19","439","3797000","8649.2","122","66","0.54","","","","7","39","5.57","6","33","5.5","","","","","","","152","14582","95.93","4","71","17.75","","","","618","1383","2.24","","","","","","","","","","","","","","","","","","","","","","","","1277","2004","1.57","16","12","0.75","","","","12","6.4","0.53","132","1661","12.58","","","","3","1","0.33","132","357.2","2.71","","",""
"Karnataka","Chikballapur","2022 - 2023","746","5705","7.65","453","7146835","15776.68","19","14","0.74","","","","4","31","7.75","6","36","6","","","","","","","83","7497","90.33","7","86","12.29","","","","746","1141","1.53","","","","","","","","","","","","","","","","","","","","","","","","1088","8006","7.36","4","3","0.75","","","","5","1.57","0.31","53","504.86","9.53","2","23","11.5","","","","53","108.6","2.05","","",""
"Karnataka","Chikmagalur","2015 - 2016","29322","152691","5.21","41114","283210000","6888.41","251","71","0.28","","","","","","","5","26","5.2","","","","","","","1113","69785","62.7","131","1261","9.63","","","","","","","","","","","","","","","","","","","","","","","","","","","179","204","1.14","","","","","","","8003","8382.5","1.05","741","27664","37.33","","","","1812","160","0.09","","","","","",""
"Karnataka","Chikmagalur","2016 - 2017","29045","166201","5.72","40934","299315000","7312.14","441","123","0.28","","","","","","","9","53","5.89","","","","","","","1040","72124","69.35","84","713","8.49","","","","","","","","","","","","","","","","","","","","","","","","","","","190","202","1.06","7","5","0.71","","","","8194","7122.4","0.87","613","15499","25.28","","","","1906","162","0.08","","","","","",""
"Karnataka","Chikmagalur","2017 - 2018","29298","198104","6.76","41055","309467000","7537.86","161","54","0.34","","","","","","","11","70","6.36","","","","","","","937","69432","74.1","70","551","7.87","","","","","","","","","","","","","","","","","","","","","","","","","","","206","151","0.73","","","","","","","8199","7597.5","0.93","653","16291","24.95","","","","1955","213","0.11","","","","","",""
"Karnataka","Chikmagalur","2018 - 2019","60660","335699","5.53","55114","480862000","8724.86","52","24","0.46","","","","1","7","7","6","35","5.83","","","","","","","448","34048","76","17","163","9.59","","","","","","","","","","","","","","","","","","","","","","","","","","87","105","1.21","3","2","0.67","","","","34097","25789.6","0.76","442","7243.7","16.39","72","957","13.29","189","38","0.2","","","","","",""
"Karnataka","Chikmagalur","2019 - 2020","63587","650915","10.24","54188","505025000","9319.87","","","","","","","1","5","5","6","38","6.33","","","","","","","315","28299","89.84","89","1717","19.29","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","70","99","1.41","27","23","0.85","","","","40520","12034.4","0.3","635","6746.7","10.62","3","38","12.67","212","36","0.17","","","","","",""
"Karnataka","Chikmagalur","2020 - 2021","71539","424226","5.93","51782","468420","9.05","31","17","0.55","","","","1","5","5","5","32","6.4","","","","","","","254","25400","100","4","80","20","","","","71539","84845","1.19","","","","","","","","","","","","","","","","","","","","","1","0","0","107","136","1.27","","","","9","7","0.78","49260","26501.9","0.54","1557","18206","11.69","1","13","13","521","95","0.18","1557","3915.9","2.52","","",""
"Karnataka","Chikmagalur","2021 - 2022","75912","461923","6.08","53245","484054000","9091.07","31","17","0.55","","","","2","11","5.5","4","22","5.5","","","","","","","222","22468","101.21","3","53","17.67","","","","75912","92385","1.22","","","","","","","","","","","","","","","","","","","","","","","","57","81","1.42","1","1","1","","","","48396","26618","0.55","1421","14087.5","9.91","7","89","12.71","592","147","0.25","1421","3029.6","2.13","","",""
"Karnataka","Chikmagalur","2022 - 2023","83867","666746","7.95","71018","643181000","9056.59","","","","","","","2","14","7","5","30","6","","","","","","","198","17816","89.98","1","13","13","","","","83867","133349","1.59","","","","","","","","","","","","","","","","","","","","","","","","41","301","7.34","6","4","0.67","","","","49815","19428.01","0.39","762","8295.3","10.89","2","14","7","442","75","0.17","762","1784.1","2.34","","",""
"Karnataka","Chitradurga","2015 - 2016","17506","179375","10.25","40576","370932000","9141.66","166","60","0.36","","","","","","","","","","","","","","","","2","162","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","57.4","0.77","","","","","","","","",""
"Karnataka","Chitradurga","2016 - 2017","17663","160962","9.11","40806","425471000","10426.68","175","60","0.34","","","","","","","","","","","","","","","","6","416","69.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.6","0.6","2","51","25.5","","","","","","","","",""
"Karnataka","Chitradurga","2017 - 2018","24244","260057","10.73","39437","375590000","9523.8","99","45","0.45","","","","2","2","1","","","","","","","","","","2","188","94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","24","15.8","0.66","1","26","26","","","","","","","","",""
"Karnataka","Chitradurga","2018 - 2019","34385","379729","11.04","52903","343102000","6485.49","35","31","0.89","","","","4","27","6.75","1","6","6","","","","","","","15","1282","85.47","23","334","14.52","7","2","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","10","12","1.2","14","12","0.86","","","","24","15.2","0.63","9","138.5","15.39","","","","2","0.2","0.1","","","","","",""
"Karnataka","Chitradurga","2019 - 2020","35058","364775","10.4","50775","318996000","6282.54","70","35","0.5","","","","1","5","5","6","38","6.33","","","","","","","28","2376","84.86","2","39","19.5","8","5","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","29","41","1.41","51","44","0.86","","","","24","9.4","0.39","32","334.7","10.46","","","","7","1","0.14","","","","","",""
"Karnataka","Chitradurga","2020 - 2021","34866","377773","10.83","45870","440260","9.6","49","26","0.53","","","","12","63","5.25","1","6","6","","","","","","","41","3936","96","2","40","20","","","","34866","75555","2.17","","","","","","","","","","","","","","","","","","","","","1","0","0","56","71","1.27","","","","78","65","0.83","","","","56","26.4","0.47","32","374.2","11.69","","","","5","1","0.2","32","80.5","2.52","","",""
"Karnataka","Chitradurga","2021 - 2022","42883","464636","10.83","45201","389855000","8624.92","15","8","0.53","","","","7","39","5.57","4","22","5.5","","","","","","","60","5739","95.65","5","89","17.8","","","","42883","92927","2.17","","","","","","","","","","","","","","","","","","","","","","","","46","65","1.41","64","51","0.8","","","","40","22","0.55","34","430.6","12.66","19","241","12.68","7","1","0.14","34","92.6","2.72","","",""
"Karnataka","Chitradurga","2022 - 2023","52615","436706","8.3","59429","445561807","7497.38","54","3","0.06","","","","2","13","6.5","9","54","6","","","","","","","3","265","88.33","2","22","11","","","","52615","87341","1.66","","","","","","","","","","","","","","","","","","","","","","","","44","288","6.55","26","20","0.77","","","","31","27.91","0.9","13","118.1","9.08","","","","10","2","0.2","13","25.4","1.95","","",""
"Karnataka","Dakshin kannad","2015 - 2016","35409","370005","10.45","18467","267178000","14467.86","","","","","","","","","","58","296","5.1","","","","","","","10","808","80.8","319","1191","3.73","","","","","","","","","","","","","","","","","","","","","","","","","","33111","19701","0.59","","","","","","","2736","1029.3","0.38","234","8736","37.33","542","3593","6.63","106","9","0.08","","","","","",""
"Karnataka","Dakshin kannad","2016 - 2017","36725","450109","12.26","20392","266281000","13058.11","","","","","","","","","","53","314","5.92","","","","","","","10","694","69.4","276","1417","5.13","","","","","","","","","","","","","","","","","","","","","","","","","","33243","13921","0.42","","","","","","","3122","831.4","0.27","195","4930","25.28","432","1924","4.45","45","5","0.11","","","","","",""
"Karnataka","Dakshin kannad","2017 - 2018","39396","425512","10.8","21772","318594000","14633.2","","","","","","","","","","10","63","6.3","","","","","","","","","","311","1225","3.94","","","","","","","","","","","","","","","","","","","","","","","","34358","25545","0.74","","","","","","","3558","2043","0.57","94","2428","25.83","432","3169","7.34","45","5","0.11","","","","","",""
"Karnataka","Dakshin kannad","2018 - 2019","84157","700266","8.32","26691","295263000","11062.27","3","3","1","","","","1","7","7","1","6","6","","","","","","","7","598","85.43","29","312","10.76","","","","","","","","","","","","","","","","","","","","","","","","","16886","19843","1.18","1","1","1","","","","5322","1053.8","0.2","1","15.4","15.4","2","24","12","3","0.3","0.1","","","","","",""
"Karnataka","Dakshin kannad","2019 - 2020","93151","1253263","13.45","31986","353426000","11049.4","2","1","0.5","","","","","","","","","","","","","","","","5","453","90.6","1","19","19","","","","","","","","","","","","","","","","","","","","","","","","14095","20652","1.47","1","1","1","","","","7146","3020.8","0.42","","","","","","","1","13","13","4","1","0.25","","","","","",""
"Karnataka","Dakshin kannad","2020 - 2021","95541","1295058","13.55","36862","253795","6.89","","","","","","","","","","4","26","6.5","","","","","","","15","1440","96","1","20","20","","","","95541","259012","2.71","","","","","","","","","","","","","","","","","","","","","15469","17619","1.14","19","16","0.84","","","","13428","5693.5","0.42","4","46.8","11.7","3","39","13","8","1","0.13","4","10.1","2.53","","",""
"Karnataka","Dakshin kannad","2021 - 2022","101689","1372798","13.5","35841","254038000","7087.92","","","","","","","","","","1","6","6","","","","","","","4","376","94","","","","","","","101689","274560","2.7","","","","","","","","","","","","","","","","","","","","","","","","11919","15125","1.27","1","1","1","","","","15037","8270.4","0.55","1","12.3","12.3","2","25","12.5","7","1","0.14","1","2.6","2.6","","",""
"Karnataka","Dakshin kannad","2022 - 2023","107476","725460","6.75","34893","418865537","12004.29","1","1","1","","","","","","","1","6","6","","","","","","","1","88","88","","","","","","","107476","145092","1.35","","","","","","","","","","","","","","","","","","","","","","","","11564","61058","5.28","","","","","","","18388","3677.55","0.2","","","","","","","3","36","12","2","0.14","0.07","","","","","",""
"Karnataka","Davangere","2015 - 2016","35045","308955","8.82","10011","119159000","11902.81","56","24","0.43","","","","7","9","1.29","1","5","5","","","","","","","4444","569943","128.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","12","0.63","","","","","","","487","372.7","0.77","179","6683","37.34","","","","","","","","",""
"Karnataka","Davangere","2016 - 2017","35796","406297","11.35","10106","80040000","7920.05","","","","","","","8","7","0.88","","","","","","","","","","3843","412546","107.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","19","0.56","283","206","0.73","","","","115","69.7","0.61","7","177","25.29","","","","","","","","",""
"Karnataka","Davangere","2017 - 2018","44723","649526","14.52","10035","79477000","7919.98","43","16","0.37","","","","4","4","1","","","","","","","","","","3795","410998","108.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","32","0.73","95","89","0.94","","","","205","134.6","0.66","174","4494","25.83","","","","","","","","",""
"Karnataka","Davangere","2018 - 2019","62501","582253","9.32","7979","53517000","6707.23","63","56","0.89","","","","1","7","7","2","12","6","","","","","","","890","99769","112.1","1","15","15","","","","","","","","","","","","","","","","","","","","","","","","","","","13","19","1.46","34","41","1.21","","","","75","62","0.83","420","266.5","0.63","54","831.1","15.39","","","","8","1","0.13","","","","","",""
"Karnataka","Davangere","2019 - 2020","64850","539293","8.32","7925","51978000","6558.74","","","","","","","5","26","5.2","2","13","6.5","","","","","","","1028","107800","104.86","","","","13","8","0.62","","","","","","","","","","","","","","","","","","","","","","","","","32","45","1.41","133","116","0.87","","","","429","168.2","0.39","81","847.2","10.46","","","","5","1","0.2","","","","","",""
"Karnataka","Davangere","2020 - 2021","68522","741751","10.83","10896","86765","7.96","12","6","0.5","","","","32","169","5.28","13","83","6.38","","","","","","","981","110853","113","","","","","","","68522","148350","2.16","","","","","","","","","","","","","","","","","","","","","49","62","1.27","91","75","0.82","","","","341","160.6","0.47","252","2946.6","11.69","","","","5","1","0.2","252","633.8","2.52","","",""
